"year","party","contest","ccd","sbd","candidate_issue","totalvotes","election"
"2016","DEM","Presidental","10",5,"Hillary Rodham Clinton",1600,"2016 Presidental Election"
"2016","DEM","Presidental","10",5,"Hillary Rodham Clinton",1121,"2016 Presidental Election"
"2016","DEM","Presidental","10",5,"Hillary Rodham Clinton",732,"2016 Presidental Election"
"2016","DEM","Presidental","10",5,"Hillary Rodham Clinton",258,"2016 Presidental Election"
"2016","DEM","Presidental","10",5,"Hillary Rodham Clinton",1419,"2016 Presidental Election"
"2016","DEM","Presidental","10",5,"Hillary Rodham Clinton",441,"2016 Presidental Election"
"2016","DEM","Presidental","10",5,"Hillary Rodham Clinton",1398,"2016 Presidental Election"
"2016","DEM","Presidental","10",5,"Hillary Rodham Clinton",1094,"2016 Presidental Election"
"2016","DEM","Presidental","10",5,"Hillary Rodham Clinton",746,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",384,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",133,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",1068,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",1318,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",1390,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",1983,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",459,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",1213,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",385,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",1554,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",804,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",997,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",1380,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",1035,"2016 Presidental Election"
"2016","DEM","Presidental","11",6,"Hillary Rodham Clinton",1249,"2016 Presidental Election"
"2016","DEM","Presidental","12",6,"Hillary Rodham Clinton",470,"2016 Presidental Election"
"2016","DEM","Presidental","12",6,"Hillary Rodham Clinton",564,"2016 Presidental Election"
"2016","DEM","Presidental","12",6,"Hillary Rodham Clinton",170,"2016 Presidental Election"
"2016","DEM","Presidental","12",6,"Hillary Rodham Clinton",340,"2016 Presidental Election"
"2016","DEM","Presidental","12",6,"Hillary Rodham Clinton",1264,"2016 Presidental Election"
"2016","DEM","Presidental","12",6,"Hillary Rodham Clinton",1132,"2016 Presidental Election"
"2016","DEM","Presidental","12",6,"Hillary Rodham Clinton",191,"2016 Presidental Election"
"2016","DEM","Presidental","12",6,"Hillary Rodham Clinton",1252,"2016 Presidental Election"
"2016","DEM","Presidental","12",6,"Hillary Rodham Clinton",583,"2016 Presidental Election"
"2016","DEM","Presidental","12",6,"Hillary Rodham Clinton",729,"2016 Presidental Election"
"2016","DEM","Presidental","12",6,"Hillary Rodham Clinton",1187,"2016 Presidental Election"
"2016","DEM","Presidental","12",6,"Hillary Rodham Clinton",2055,"2016 Presidental Election"
"2016","DEM","Presidental","12",6,"Hillary Rodham Clinton",1536,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",906,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",659,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",661,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",908,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",827,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",805,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",972,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",962,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",784,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",806,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",909,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",696,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",859,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",173,"2016 Presidental Election"
"2016","DEM","Presidental","13",7,"Hillary Rodham Clinton",1319,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",930,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",902,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",843,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",1707,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",807,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",434,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",741,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",888,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",1018,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",1618,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",1132,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",751,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",1696,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",509,"2016 Presidental Election"
"2016","DEM","Presidental","14",7,"Hillary Rodham Clinton",984,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",43,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",97,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",31,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",55,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",87,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",67,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",16,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",33,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",23,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",43,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",30,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",28,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",101,"2016 Presidental Election"
"2016","OTH","Presidental","1",1,"OTH",27,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",83,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",130,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",104,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",45,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",134,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",86,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",137,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",33,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",62,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",79,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",9,"2016 Presidental Election"
"2016","OTH","Presidental","2",1,"OTH",22,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",37,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",67,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",107,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",30,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",166,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",106,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",74,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",50,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",81,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",62,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",66,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",184,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",103,"2016 Presidental Election"
"2016","OTH","Presidental","3",2,"OTH",39,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",28,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",92,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",88,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",74,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",36,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",132,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",89,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",48,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",99,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",90,"2016 Presidental Election"
"2016","OTH","Presidental","4",2,"OTH",81,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",82,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",26,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",42,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",65,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",75,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",68,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",34,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",120,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",77,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",75,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",51,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",113,"2016 Presidental Election"
"2016","OTH","Presidental","5",3,"OTH",23,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",60,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",100,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",94,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",48,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",89,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",129,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",54,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",155,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",58,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",121,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",81,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",114,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",81,"2016 Presidental Election"
"2016","OTH","Presidental","6",3,"OTH",33,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",10,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",108,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",47,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",25,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",17,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",23,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",14,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",19,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",90,"2016 Presidental Election"
"2016","OTH","Presidental","7",4,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",14,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",10,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",23,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",26,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",14,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",11,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",42,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",27,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",2,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",47,"2016 Presidental Election"
"2016","OTH","Presidental","8",4,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",40,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",34,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",3,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",26,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",32,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",32,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",62,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",7,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",28,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",4,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",27,"2016 Presidental Election"
"2016","OTH","Presidental","9",5,"OTH",62,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",9,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",6,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",5,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",8,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",10,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",21,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",38,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",24,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",40,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",15,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",26,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",14,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",51,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",46,"2016 Presidental Election"
"2016","OTH","Presidental","10",5,"OTH",42,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",24,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",15,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",61,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",97,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",148,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",122,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",30,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",94,"2016 Presidental Election"
"2016","OTH","Presidental","11",6,"OTH",33,"2016 Presidental Election"
